50000,50000,50000,50000,35090,50000,50000,
50000,50000,9543,47517,38711,24995,19855,
62,50000,50000,46754,50000,50000,50000,
50000,50000,50000,47428,50000,50000,50000,
39,50000,50000,50000,37048,50000,50000,
56,19697,9553,50000,50000,27628,50000,
1646,50000,9665,47463,37525,50000,50000,
65,50000,50000,46990,50000,27490,50000,
50000,50000,9662,50000,34978,50000,17296,
2771,19788,50000,46119,37535,27507,17531,
89,50000,50000,50000,37510,50000,50000,
50000,50000,50000,50000,50000,27450,50000,
50000,50000,50000,50000,50000,50000,17539,
2517,50000,8049,50000,37510,26843,18921,
50000,18896,9655,47463,50000,50000,50000,
50000,50000,50000,49154,50000,50000,17512,
50000,50000,50000,50000,37504,50000,50000,
3995,50000,50000,46481,37604,27546,19518,
50000,50000,50000,50000,39057,29183,50000,
788,50000,50000,48124,50000,50000,50000,
50000,19530,9657,47569,50000,50000,18358,
50000,19353,50000,47513,50000,50000,50000,
50000,19171,9038,46933,35766,28149,17697,
50000,19544,50000,46803,50000,50000,17511,
50000,50000,50000,50000,37178,50000,16481,
50000,50000,50000,50000,50000,50000,50000,
1721,50000,8486,50000,37487,26688,17715,
50000,19663,9836,50000,35155,50000,50000,
50000,50000,50000,48065,50000,50000,50000,
50000,18601,50000,50000,38834,27692,17600,
35,50000,50000,45465,35872,50000,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,19029,50000,50000,50000,50000,50000,
50000,50000,9972,45190,37558,27975,17520,
50000,50000,50000,47313,50000,50000,50000,
128,50000,50000,50000,50000,27511,50000,
50000,50000,50000,50000,50000,27504,50000,
427,19673,50000,50000,37489,50000,50000,
62,50000,50000,47355,37698,50000,50000,
50000,19651,50000,50000,35358,50000,50000,
114,18916,9697,50000,50000,50000,18414,
50000,19667,50000,47520,37513,50000,17593,
32,50000,9576,46394,35158,28051,50000,
1248,50000,50000,47105,50000,50000,17936,
50000,50000,50000,50000,36576,50000,17546,
3495,50000,50000,47070,50000,50000,50000,
50000,50000,9731,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,17254,
1425,50000,50000,47487,34883,50000,50000,
58,19164,50000,50000,50000,27458,17428,
51,19993,7457,50000,50000,26570,50000,
50000,50000,7539,47526,39004,50000,50000,
32,50000,9527,50000,50000,50000,50000,
203,19753,50000,47985,50000,50000,17213,
50000,50000,9573,50000,50000,50000,50000,
50000,50000,50000,50000,37619,50000,17621,
50000,50000,9671,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,17513,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,9641,47535,37513,50000,50000,
50000,18204,50000,45986,50000,50000,50000,
57,50000,9475,50000,36505,27491,50000,
1071,19808,50000,49613,40169,27516,50000,
104,50000,50000,50000,50000,25003,17952,
1827,19479,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,28283,17283,
50000,50000,50000,47260,50000,50000,16137,
3163,50000,8844,47480,37515,27314,50000,
68,50000,50000,50000,50000,50000,50000,
679,50000,50000,50000,50000,27513,17488,
2232,19639,50000,47510,50000,27507,18669,
737,19434,9656,46370,50000,50000,50000,
3,50000,50000,50000,50000,50000,50000,
289,50000,9196,50000,50000,50000,16668,
50000,50000,50000,50000,37540,50000,50000,
162,50000,8528,50000,50000,50000,15643,
50000,50000,50000,50000,50000,27687,19102,
50000,18572,50000,44883,50000,50000,17516,
91,18677,50000,45926,38022,50000,50000,
3805,50000,50000,47640,50000,50000,16981,
64,19546,9545,50000,37705,28456,50000,
50,50000,9669,50000,37541,27562,17514,
253,50000,50000,50000,50000,50000,16195,
113,19642,50000,50000,37504,50000,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,19559,50000,47601,37489,50000,50000,
50000,17861,50000,50000,50000,50000,17355,
50000,50000,50000,50000,50000,25909,50000,
4218,17097,9666,49873,37464,50000,50000,
309,50000,50000,47515,35907,50000,17518,
50000,50000,50000,47870,50000,50000,50000,
50000,19666,50000,48411,38343,26001,50000,
2547,19427,9851,50000,37512,50000,17357,
50000,50000,50000,47516,50000,50000,50000,
3392,17389,50000,47417,37558,27627,50000,
50000,50000,50000,50000,40012,50000,50000,
76,50000,7507,45084,50000,27891,50000,
50000,50000,8504,50000,35647,50000,50000,
50000,50000,9685,50000,50000,50000,17552,
50000,50000,50000,48092,35330,50000,50000,
2744,50000,7754,47615,50000,50000,50000,
50000,50000,50000,45185,50000,50000,50000,
50000,19898,50000,50000,50000,26133,18554,
267,50000,50000,50000,50000,50000,16944,
2847,19767,50000,46989,50000,27681,50000,
50000,50000,9664,47586,50000,50000,17533,
709,50000,50000,47519,37508,50000,50000,
50000,17792,50000,46662,50000,27541,17487,
68,19667,50000,50000,36470,26984,17932,
526,50000,50000,49670,50000,50000,17627,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,9818,50000,37559,50000,50000,
72,50000,50000,47495,35729,26219,50000,
50000,19516,7323,47515,50000,50000,50000,
50000,19747,50000,50000,50000,27526,50000,
32,18975,7861,48168,50000,29589,17500,
675,19640,50000,47400,36645,50000,18211,
50000,19596,50000,47388,35813,27501,50000,
339,50000,50000,50000,50000,50000,50000,
50000,19319,9580,50000,50000,50000,16879,
50000,50000,50000,50000,50000,50000,17592,
50000,50000,50000,50000,37569,27388,17511,
50000,50000,50000,47519,50000,50000,50000,
50000,50000,9668,50000,37522,50000,50000,
983,50000,50000,47920,38047,27487,17620,
217,50000,50000,50000,50000,50000,17564,
50000,18790,50000,50000,37975,26309,50000,
29,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,37467,30038,50000,
30,50000,8230,50000,37562,26810,17528,
50000,50000,50000,46855,38353,50000,50000,
1154,19669,9723,46525,50000,27491,16820,
220,19753,50000,50000,37029,27550,17406,
212,50000,9635,50000,37249,50000,50000,
1094,18675,9709,50000,50000,50000,50000,
62,50000,50000,50000,50000,50000,50000,
150,50000,9667,46241,37524,27539,19491,
50000,19693,50000,48594,50000,27514,16559,
50000,50000,50000,50000,50000,27517,50000,
1309,50000,50000,47512,37595,28155,50000,
618,19665,9271,47247,50000,50000,50000,
50000,17038,50000,50000,50000,27622,50000,
50000,50000,50000,50000,50000,27684,50000,
86,50000,50000,49092,50000,27208,19648,
36,50000,9679,47486,37518,27506,50000,
50000,18409,50000,46611,50000,27043,50000,
50000,50000,50000,49553,39371,29710,50000,
50000,50000,9710,44928,50000,26475,50000,
3336,50000,50000,47512,39739,27964,50000,
50000,17008,9319,49085,37579,27755,50000,
50000,19790,9655,50000,50000,50000,50000,
1662,50000,50000,50000,50000,27929,19051,
50000,50000,50000,50000,50000,27028,17451,
183,19137,9814,50000,50000,27879,16981,
50000,19545,9706,50000,50000,50000,17516,
65,50000,9684,45096,50000,50000,17253,
50000,50000,50000,50000,37517,27673,50000,
810,50000,50000,50000,38911,30168,50000,
50000,19181,9073,50000,50000,50000,18224,
50000,19214,50000,47506,37992,50000,17519,
806,19583,9956,47501,37569,27514,17491,
1118,18806,50000,50000,50000,50000,50000,
122,50000,50000,50000,37532,50000,17581,
689,50000,50000,50000,50000,25091,17547,
606,50000,50000,50000,50000,27540,50000,
50000,19205,50000,46948,37595,28739,50000,
50000,50000,9536,50000,36914,25025,50000,
2999,50000,9646,47206,40026,50000,50000,
50000,50000,9692,50000,50000,27446,50000,
50000,19665,8828,47513,37511,27509,17512,
50000,50000,50000,47636,50000,50000,50000,
50000,50000,9679,47237,36705,50000,17444,
50000,50000,50000,48664,37869,50000,50000,
1965,50000,50000,47558,50000,50000,50000,
50000,50000,50000,50000,50000,27584,18036,
54,50000,50000,48369,37595,27515,17812,
52,50000,9672,49393,37434,50000,50000,
50000,19655,50000,50000,50000,50000,50000,
114,19839,50000,50000,37511,50000,16405,
50000,18030,9491,47014,50000,50000,50000,
216,18999,9765,46747,39637,27395,17535,
50000,50000,9689,50000,50000,27340,17601,
50000,50000,9736,48008,50000,50000,50000,
59,50000,50000,47222,50000,50000,50000,
50000,50000,50000,50000,38316,50000,50000,
70,50000,9378,47587,50000,50000,18380,
50000,50000,50000,48224,50000,50000,18581,
50000,50000,50000,50000,37504,25173,17264,
47,19665,9677,49605,50000,50000,17393,
50000,50000,50000,47516,50000,27733,17429,
50000,17186,50000,50000,38838,25261,17523,
50000,50000,9578,45397,50000,50000,50000,
235,50000,50000,47168,39254,50000,17906,
1005,50000,9673,47619,50000,50000,50000,
1001,50000,50000,50000,39686,50000,17336,
50000,19565,9672,47279,37209,50000,50000,
50000,50000,50000,49874,50000,27186,50000,
1664,50000,50000,50000,39094,50000,50000,
1769,50000,50000,46739,50000,28269,17522,
50000,50000,9695,50000,37494,27353,50000,
3069,19704,9622,50000,37525,27767,17517,
50000,50000,50000,50000,36609,27853,50000,
920,19775,9606,48370,37578,50000,17522,
402,50000,50000,50000,37566,50000,17935,
50000,17556,50000,50000,37363,50000,18642,
50000,50000,50000,50000,35864,50000,50000,
1352,50000,50000,45597,34876,50000,50000,
546,50000,50000,50000,37645,50000,19451,
64,50000,9239,50000,37475,50000,50000,
50000,50000,50000,50000,37554,27279,17558,
50000,50000,50000,47515,50000,50000,18051,
50000,50000,50000,50000,37516,50000,50000,
83,50000,50000,50000,36449,50000,50000,
64,50000,9657,47521,50000,50000,50000,
50000,50000,50000,50000,50000,50000,50000,
88,50000,9579,49423,50000,50000,50000,
50000,18778,50000,50000,50000,50000,50000,
50000,19916,50000,48235,50000,27004,17157,
50000,18306,50000,47257,39758,50000,17563,
4354,19666,9681,50000,50000,50000,50000,
3000,19667,50000,50000,37976,50000,50000,
50000,50000,50000,47522,37261,50000,50000,
50000,17344,50000,50000,50000,50000,50000,
323,19305,9686,50000,50000,26463,18815,
68,50000,50000,46193,34999,50000,50000,
50000,50000,9537,50000,50000,50000,50000,
60,50000,50000,50000,50000,50000,17454,
50000,50000,9682,47495,50000,50000,50000,
50000,50000,50000,50000,50000,26645,50000,
50000,50000,50000,47738,37318,27514,17626,
50000,50000,9673,47515,50000,50000,17514,
50000,50000,50000,48471,50000,50000,50000,
50000,50000,50000,50000,50000,50000,17838,
3601,50000,50000,50000,50000,27560,17231,
58,19532,50000,47500,50000,50000,17556,
50000,50000,50000,47211,37538,50000,50000,
50000,19355,50000,50000,50000,27183,50000,
63,50000,9857,50000,50000,50000,50000,
53,19646,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,18742,
50000,19695,50000,45878,50000,50000,50000,
234,19084,9685,50000,50000,27825,17538,
50000,50000,50000,48044,50000,50000,19323,
477,50000,50000,50000,38038,50000,50000,
50000,50000,9066,50000,50000,50000,50000,
130,50000,9668,50000,37616,50000,50000,
2699,19835,50000,50000,50000,50000,17582,
50000,50000,50000,50000,50000,26425,17551,
599,50000,9678,47609,38097,50000,50000,
312,19837,9666,50000,37529,50000,50000,
65,50000,9666,48491,37508,50000,50000,
795,18622,50000,50000,50000,50000,18371,
66,18863,50000,45748,37777,27703,17434,
50000,19864,50000,50000,50000,50000,50000,
50000,50000,8910,47638,35334,50000,50000,
50000,19767,50000,47400,50000,27505,50000,
1871,50000,50000,50000,50000,50000,17349,
50000,50000,8658,47518,50000,27395,50000,
4474,50000,50000,50000,50000,50000,17615,
50000,50000,9930,47466,37254,50000,50000,
50000,19388,8856,47864,39210,50000,50000,
50000,50000,50000,50000,50000,27514,17519,
122,50000,9828,47515,50000,50000,50000,
2553,50000,50000,46418,50000,27663,50000,
223,50000,9724,47491,50000,50000,50000,
50000,50000,9597,50000,50000,50000,50000,
50000,50000,9144,46517,50000,50000,50000,
50000,50000,9710,50000,38847,50000,17328,
50000,18680,50000,48000,38206,24920,17757,
193,50000,50000,46693,50000,29189,50000,
4099,50000,50000,50000,50000,27510,18479,
50000,50000,50000,50000,50000,50000,50000,
156,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,27536,50000,
50000,50000,50000,50000,37566,50000,17513,
50000,19620,9567,50000,50000,50000,50000,
50000,50000,50000,50000,50000,26352,50000,
50000,50000,9677,45030,50000,50000,17191,
73,50000,50000,50000,36760,27828,15385,
61,50000,7054,47519,50000,50000,18143,
3908,19394,50000,49096,37775,50000,50000,
50000,50000,50000,47522,37788,27521,50000,
50000,50000,50000,50000,50000,27495,19919,
50000,50000,50000,45581,36892,27126,18920,
881,50000,50000,50000,50000,29094,50000,
50000,19379,50000,49855,50000,50000,17519,
39,50000,9418,48155,37960,50000,15524,
50000,50000,50000,50000,50000,50000,16298,
54,50000,50000,47402,37607,50000,17857,
1321,50000,50000,50000,50000,50000,50000,
50000,50000,9772,50000,40091,50000,50000,
50000,19612,50000,46459,37803,50000,17516,
23,19592,50000,47665,50000,50000,18060,
3,19406,9715,50000,34881,50000,16943,
50000,50000,9661,48731,50000,50000,50000,
50000,50000,50000,47533,50000,50000,50000,
50000,50000,9553,48038,50000,50000,50000,
50000,50000,9348,47321,35687,50000,50000,
170,50000,9655,47874,50000,50000,50000,
90,50000,9634,50000,36951,29088,50000,
50000,50000,50000,49497,50000,50000,17027,
562,19640,9667,50000,35926,50000,17889,
50000,50000,8647,50000,39734,27431,19198,
89,19757,9665,46550,37554,50000,50000,
1098,50000,50000,50000,35694,50000,50000,
62,19305,50000,50000,50000,25530,50000,
50000,50000,8974,47990,50000,27257,50000,
50000,50000,9646,50000,36256,27580,50000,
50000,50000,50000,50000,50000,50000,50000,
971,18526,50000,47513,50000,50000,17527,
50000,50000,50000,50000,35539,50000,50000,
611,50000,50000,47096,50000,25676,17515,
50000,50000,9856,44974,50000,50000,17566,
50000,18472,9662,47529,50000,25696,17431,
50000,50000,50000,50000,35555,29613,17462,
50000,50000,50000,47470,38231,50000,17744,
1784,50000,50000,50000,38417,27514,50000,
91,50000,50000,47515,50000,50000,50000,
3703,50000,9718,50000,37495,50000,17823,
3294,17553,50000,47661,37876,25476,50000,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,19088,
2003,50000,9653,47582,36910,28761,17858,
3828,18879,50000,50000,36967,50000,17423,
50000,50000,50000,47516,50000,50000,17860,
61,18728,9666,50000,39803,50000,50000,
50000,50000,9664,50000,50000,50000,50000,
162,50000,50000,50000,37709,50000,50000,
50000,50000,9500,47628,36042,24968,19224,
79,19639,50000,45511,50000,50000,50000,
1604,50000,50000,49531,50000,27485,17528,
50000,19906,50000,50000,50000,50000,16586,
50000,50000,50000,50000,37515,27544,50000,
50000,50000,9666,47508,50000,50000,50000,
24,19870,9615,50000,50000,50000,50000,
61,50000,50000,50000,39680,50000,50000,
50000,19724,50000,50000,50000,50000,50000,
50000,19502,9615,47968,50000,50000,18089,
4033,50000,7338,47514,50000,50000,50000,
247,50000,50000,47546,37516,27532,50000,
50000,50000,8108,50000,50000,27423,14897,
50000,50000,50000,49549,50000,27162,50000,
1541,50000,50000,50000,37514,50000,50000,
50000,50000,50000,49214,50000,50000,50000,
665,50000,50000,50000,50000,50000,19954,
50000,50000,50000,50000,50000,50000,50000,
47,50000,50000,50000,37571,50000,50000,
4203,50000,50000,49161,38438,50000,17519,
50000,19653,9904,50000,37306,25216,18039,
356,50000,50000,50000,50000,50000,19107,
50000,50000,50000,46285,37464,27511,17354,
74,50000,8725,50000,50000,50000,50000,
68,50000,9655,50000,50000,50000,50000,
50000,50000,9677,50000,50000,26850,50000,
52,18290,9639,50000,37515,50000,50000,
3483,50000,50000,50000,37514,26633,50000,
101,50000,9598,50000,50000,50000,17537,
55,19379,50000,47242,50000,50000,17507,
50000,18758,50000,47419,50000,50000,16260,
3,19665,50000,50000,50000,29836,50000,
50000,50000,9915,50000,50000,27408,50000,
50000,19677,50000,50000,50000,50000,17500,
4119,50000,50000,50000,37508,50000,50000,
1354,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,35001,27376,17773,
893,19837,50000,50000,50000,50000,18348,
50000,18869,50000,50000,50000,26795,17573,
50000,50000,9662,48321,36640,27525,17512,
3979,50000,50000,50000,37516,50000,19670,
50000,18893,50000,50000,50000,28461,16979,
50000,50000,50000,50000,50000,27942,19098,
94,18990,9645,47625,37013,50000,50000,
50000,50000,50000,45468,50000,50000,50000,
111,19633,50000,50000,50000,27533,50000,
135,50000,9651,50000,50000,28688,50000,
2704,19685,50000,47515,50000,27513,50000,
50000,50000,50000,50000,50000,50000,15903,
50000,50000,50000,47526,37377,25982,50000,
50000,18665,50000,50000,50000,26861,17709,
50000,50000,9657,50000,37162,27889,50000,
120,50000,9341,50000,50000,27090,50000,
50000,50000,50000,50000,38458,27196,50000,
50000,50000,9821,50000,37792,50000,17596,
245,19716,50000,49801,37569,50000,17527,
50000,50000,8388,50000,38957,27741,17516,
50000,50000,50000,50000,50000,50000,50000,
50000,19613,50000,47517,39454,50000,50000,
50000,50000,6924,50000,50000,50000,50000,
1494,50000,50000,50000,35296,27218,50000,
303,19372,8212,48789,37509,25943,50000,
413,50000,50000,45521,37521,50000,50000,
65,50000,50000,46553,37072,50000,50000,
1201,50000,50000,50000,37410,50000,50000,
3503,19667,50000,47174,50000,50000,50000,
50000,19695,50000,50000,38189,50000,50000,
50000,50000,50000,50000,35688,50000,50000,
1109,50000,50000,50000,35203,50000,50000,
50000,50000,9890,47573,50000,28485,17812,
50000,50000,50000,47516,37538,27652,50000,
70,50000,9667,50000,50000,27525,50000,
4022,50000,7379,50000,50000,27731,50000,
124,19595,50000,47506,50000,50000,50000,
95,50000,50000,49385,50000,27265,17565,
416,50000,9945,50000,50000,50000,50000,
50000,50000,9730,50000,50000,26893,50000,
146,50000,9597,50000,50000,50000,50000,
50000,50000,50000,50000,50000,25553,16180,
50000,50000,50000,50000,50000,50000,17538,
50000,50000,9669,50000,50000,29072,50000,
50000,50000,50000,50000,35845,27321,17389,
65,19320,50000,48633,50000,50000,17424,
111,50000,50000,50000,50000,27555,50000,
2104,19670,50000,50000,37424,50000,17693,
50000,50000,9564,50000,37448,50000,50000,
50000,19588,9667,50000,37332,50000,17813,
50000,50000,50000,50000,37840,27065,50000,
50000,19853,50000,50000,38350,50000,50000,
34,50000,9423,47727,50000,50000,50000,
98,50000,50000,46122,37298,26701,50000,
50000,19629,50000,50000,37170,26276,50000,
188,50000,50000,50000,36056,27205,50000,
209,18617,50000,50000,50000,27998,17833,
50000,50000,9733,50000,50000,50000,17905,
903,50000,50000,47493,38664,27457,20012,
51,50000,9676,47425,36074,50000,50000,
50000,50000,50000,50000,37265,50000,50000,
1693,18933,7273,50000,50000,50000,50000,
878,50000,50000,45748,50000,25869,50000,
22,19164,50000,50000,36148,50000,17514,
57,19983,50000,47545,50000,26404,19935,
563,50000,50000,50000,50000,50000,50000,
50000,50000,9655,47511,50000,50000,18454,
142,50000,9778,50000,38529,27510,50000,
72,19735,9576,50000,50000,50000,15761,
50000,19787,9947,50000,38512,27515,17515,
50000,18783,50000,47801,39567,27410,50000,
4161,50000,50000,50000,37522,27992,50000,
87,50000,50000,50000,37592,27551,50000,
50000,50000,9649,45410,37703,50000,50000,
1474,19695,50000,48650,37843,29651,50000,
50000,50000,50000,50000,38307,50000,50000,
2039,19667,50000,50000,37487,30137,17821,
507,50000,8600,50000,50000,50000,15290,
50000,50000,50000,47513,50000,26366,50000,
1544,50000,50000,48104,35911,28987,19063,
50000,50000,50000,50000,50000,50000,18789,
50000,50000,50000,46135,39406,50000,50000,
892,19549,9856,50000,37350,29946,50000,
240,19684,50000,50000,50000,50000,50000,
50000,50000,50000,50000,50000,50000,17468,
113,50000,50000,47525,50000,50000,19304,
50000,19781,50000,50000,50000,50000,50000,
50000,17138,50000,50000,38336,50000,15795,
50000,19182,9740,47543,35159,27535,17776,
2009,50000,50000,50000,50000,29144,50000,
50000,50000,9581,50000,50000,50000,18260,
484,18559,50000,50000,36995,50000,18598,
1467,50000,50000,50000,50000,50000,50000,
267,50000,50000,49971,37497,50000,16518,
955,50000,50000,47039,37708,50000,50000,
50000,18877,50000,47026,50000,50000,50000,
50000,50000,50000,47511,50000,27351,50000,
21,50000,50000,50000,50000,50000,50000,
1536,50000,50000,50000,37343,27450,50000,
50000,50000,9808,47512,50000,26640,15840,
50000,17933,7441,50000,37574,50000,50000,
50000,50000,50000,50000,50000,50000,17485,
180,19583,9747,50000,50000,27270,20085,
50000,50000,50000,50000,50000,50000,50000,
50000,50000,50000,49808,50000,50000,50000,
50000,50000,50000,50000,50000,27581,17577,
303,19651,9338,50000,36199,50000,50000,
102,19637,8709,50000,37864,50000,50000,
50000,50000,9799,50000,50000,50000,17687,
666,50000,50000,45080,50000,28322,15571,
50000,50000,50000,50000,50000,27507,17828,
253,50000,8260,50000,35105,28084,50000,
50000,50000,9069,47865,37780,27581,50000,
50000,19674,9635,50000,50000,28835,50000,
50000,19696,50000,50000,37909,27568,50000,
69,18556,9674,50000,38065,50000,17535,
65,50000,50000,47537,37749,27418,17473,
50000,50000,9662,50000,50000,27492,17164,
235,50000,9643,50000,37710,50000,50000,
50000,50000,50000,50000,36997,27500,50000,
557,50000,7828,50000,50000,50000,50000,
50000,50000,50000,50000,50000,29532,50000,
50000,19652,50000,50000,50000,50000,50000,
49,50000,50000,50000,37439,27372,50000,
45,50000,50000,48677,50000,50000,17576,
54,18620,50000,47755,37505,50000,50000,
50000,19622,9617,50000,50000,50000,50000,
75,50000,9187,47169,50000,50000,17628,
50000,19583,50000,50000,37512,50000,50000,
50000,50000,7901,45420,50000,24993,19471,
50000,50000,50000,50000,50000,50000,50000,
170,50000,50000,50000,50000,27565,50000,
50000,50000,9590,50000,37183,27494,50000,
50000,50000,50000,45701,37571,50000,17515,
50000,19672,50000,50000,50000,28270,50000,
44,18743,9492,50000,39626,50000,50000,
143,50000,50000,46699,36663,50000,50000,
50000,18006,50000,47521,37597,50000,50000,
50000,19643,8807,47502,39313,50000,17538,
50000,50000,50000,50000,37760,50000,15880,
50000,50000,9557,47655,38018,27486,50000,
50000,19253,50000,47492,50000,50000,19956,
3362,50000,9675,47692,50000,27300,17683,
436,19001,9643,50000,50000,26659,50000,
1020,50000,50000,50000,50000,27510,17611,
2611,19623,9655,50000,50000,27468,50000,
50000,19534,50000,50000,37490,50000,50000,
74,50000,50000,50000,50000,27757,50000,
50000,50000,50000,49978,50000,27514,17823,
50000,19844,9674,50000,50000,26767,50000,
50000,19668,50000,50000,50000,25472,17981,
50000,18866,50000,50000,50000,27828,50000,
50000,50000,50000,50000,37405,29923,17545,
50000,50000,9676,49326,37501,29701,50000,
321,50000,50000,48745,37733,50000,50000,
44,50000,50000,50000,37563,27520,50000,
20,19659,50000,47509,50000,50000,19240,
50000,50000,9667,50000,50000,29670,17552,
4,17507,50000,50000,37527,27910,16641,
71,18169,50000,50000,37448,26649,50000,
50000,50000,9789,48115,37373,27514,50000,
50000,19566,50000,50000,37472,50000,50000,
50000,50000,50000,50000,50000,27076,50000,
50000,19231,50000,48189,50000,50000,19499,
50000,50000,50000,45960,36540,50000,50000,
50000,18906,50000,50000,35534,50000,50000,
50000,18711,7779,47729,50000,50000,18649,
50000,50000,50000,50000,50000,50000,50000,
73,50000,50000,50000,50000,27570,50000,
4500,50000,50000,50000,37471,50000,50000,
50000,50000,50000,50000,50000,28994,17553,
51,50000,7351,50000,50000,50000,50000,
1097,50000,8845,47554,37496,50000,19005,
50000,50000,50000,45340,50000,50000,50000,
50000,50000,50000,50000,36321,27444,50000,
50000,19286,50000,44997,50000,50000,50000,
978,50000,50000,50000,37535,29636,50000,
50000,50000,9616,48092,50000,50000,50000,
50000,50000,9661,50000,38425,50000,50000,
50000,50000,9691,50000,37532,50000,50000,
50000,50000,50000,50000,50000,50000,14894,
50000,19251,50000,50000,37495,50000,15772,
581,50000,9642,50000,50000,50000,50000,
65,50000,9873,45641,37540,50000,15377,
50000,50000,50000,50000,50000,50000,50000,
59,50000,50000,46734,50000,25376,17595,
50000,19658,9667,50000,50000,50000,50000,
50000,19477,50000,50000,50000,27903,17519,
1685,50000,9665,47513,50000,50000,16972,
59,18919,50000,50000,50000,27937,17517,
50000,50000,50000,50000,50000,50000,16529,
1693,50000,50000,50000,50000,50000,50000,
50000,19586,50000,47621,50000,50000,17261,
50000,50000,9678,50000,38787,50000,15940,
50000,50000,50000,46215,37053,50000,50000,
50000,19291,9685,48686,50000,50000,50000,
63,19675,50000,50000,37541,50000,17502,
57,50000,50000,50000,50000,50000,50000,
50000,50000,50000,50000,37511,50000,17401,
50000,50000,50000,48217,37486,50000,50000,
50000,18991,9909,50000,50000,50000,50000,
28,19412,50000,49097,50000,50000,50000,
855,19666,50000,50000,50000,50000,16778,
728,50000,50000,50000,50000,27506,50000,
50000,18344,50000,46894,50000,50000,50000,
50000,50000,50000,47443,50000,50000,17505,
287,50000,50000,50000,50000,50000,50000,
50000,50000,50000,47549,37493,50000,50000,
4263,19674,50000,50000,39518,27875,17523,
121,50000,50000,45114,50000,26909,15883,
71,19824,50000,45311,37514,27520,50000,
1322,50000,50000,49477,50000,50000,50000,
115,19695,9773,50000,37532,27458,16783,
50000,50000,50000,50000,37507,50000,16807,
50000,50000,50000,50000,50000,50000,50000,
690,19837,50000,50000,37457,50000,50000,
64,50000,50000,50000,38017,27517,50000,
69,19701,9576,50000,50000,50000,50000,
50000,19818,50000,49324,50000,27496,50000,
50000,19143,9549,50000,50000,27432,17580,
